CustomerKey,Full Name,Gender,DateFirstPurchase,Customer city,Country
12244,Amy Huang,Female,2021-02-16,Rhodes,Australia
12245,Francisco Gonzalez,Male,2019-12-12,Rhodes,Australia
12246,Shawn Luo,Male,2019-12-06,Melton,Australia
12247,Brandy Raman,Female,2021-02-01,Darlinghurst,Australia
12248,Devin Taylor,Male,2019-12-10,Geelong,Australia
12249,Jessie Cai,Male,2021-03-29,Matraville,Australia
12250,Andrea Collins,Female,2019-12-07,Brisbane,Australia
12251,Troy Suri,Male,2019-12-05,East Brisbane,Australia
12252,Omar Liu,Male,2019-12-25,Caloundra,Australia
12253,Jenny Sun,Female,2019-12-18,North Sydney,Australia
12254,Calvin Deng,Male,2019-03-16,Pantin,France
12255,Robyn Alvarez,Female,2019-03-21,Colomiers,France
12256,Wendy Ramos,Female,2019-03-30,Morangis,France
12257,Ross Ruiz,Male,2021-12-05,Berlin,Germany
12258,Jamie Li,Female,2021-10-01,Essen,Germany
12259,Cindy Madan,Female,2021-03-03,Berkshire,United Kingdom
12260,Melinda Romero,Female,2021-02-13,Cheltenham,United Kingdom
12261,Kaitlin Sanchez,Female,2019-04-22,Dunkerque,France
12262,Morgan Sanchez,Female,2021-03-10,Bury,United Kingdom
12263,Emmanuel Garcia,Male,2020-03-28,Milton Keynes,United Kingdom
12264,Bruce Ashe,Male,2020-04-10,Milton Keynes,United Kingdom
12265,Alan Guo,Male,2019-04-26,Suresnes,France
12266,Tiffany Lin,Female,2020-06-16,Paderborn,Germany
12267,Clifford Garcia,Male,2019-04-01,Les Ulis,France
12268,Edwin Shan,Male,2021-04-16,Berlin,Germany
12269,Warren Zheng,Male,2021-06-27,Croix,France
12270,Ebony Ramos,Female,2020-06-23,Berlin,Germany
12271,Tyrone Hernandez,Male,2020-04-11,London,United Kingdom
12272,Justin Alexander,Male,2020-04-02,Leeds,United Kingdom
12273,Nelson Carlson,Male,2021-08-01,Ingolstadt,Germany
12274,Javier Torres,Male,2021-10-07,Paris,France
12275,Adriana Madan,Female,2020-07-15,Berlin,Germany
12276,Alisha Shan,Female,2020-07-01,Berlin,Germany
12277,Beth Ortega,Female,2020-04-14,Esher-Molesey,United Kingdom
12278,Meredith Johnsen,Female,2021-06-22,Duesseldorf,Germany
12279,Mathew Suarez,Male,2019-05-13,Paris,France
12280,Theresa Alvarez,Female,2019-05-13,Saint Ouen,France
12281,Janelle Sanchez,Female,2020-04-13,Oxford,United Kingdom
12282,Nicolas Tang,Male,2020-04-24,Woolston,United Kingdom
12283,Todd Zeng,Male,2020-03-30,Billericay,United Kingdom
12284,Cristina Beck,Female,2020-04-06,Bracknell,United Kingdom
12285,Bethany Chande,Female,2019-05-30,Drancy,France
12286,Nathan Jenkins,Male,2020-05-16,Peterborough,United Kingdom
12287,Andre Arun,Male,2020-05-29,Kirkby,United Kingdom
12288,Sara Brooks,Female,2021-10-01,Peterborough,United Kingdom
12289,Joseph Taylor,Male,2020-05-20,Stoke-on-Trent,United Kingdom
12290,Kaylee Morris,Female,2019-05-06,Lille,France
12291,Johnathan Suri,Male,2020-07-23,Eilenburg,Germany
12292,Nicolas Kumar,Male,2020-05-20,Berks,United Kingdom
12293,Tammy Garcia,Female,2021-06-01,Bracknell,United Kingdom
12294,Shane Kovar,Male,2021-05-22,London,United Kingdom
12295,Dwayne Gomez,Male,2021-02-12,Courbevoie,France
12296,Francisco Sara,Male,2019-05-19,Les Ulis,France
12297,Felicia Blanco,Female,2020-08-12,Frankfurt,Germany
12298,Crystal Zeng,Female,2020-08-21,Neunkirchen,Germany
12299,Walter Serrano,Male,2020-05-09,West Sussex,United Kingdom
12300,Adriana Gonzalez,Female,2019-05-24,Colomiers,France
12301,Nichole Nara,Female,2019-05-10,Saint-Denis,France
12302,Kevin Coleman,Male,2020-08-23,Frankfurt,Germany
12303,Kristi Alvarez,Female,2021-08-18,London,United Kingdom
12304,Alejandro Zhou,Male,2021-09-02,London,United Kingdom
12305,Xavier Bailey,Male,2020-06-27,Bury,United Kingdom
12306,Logan Parker,Male,2021-05-02,Hof,Germany
12307,Brad She,Male,2019-05-29,Cergy,France
12308,Margaret He,Female,2019-06-03,Metz,France
12309,Omar Raje,Male,2021-03-29,Cambridge,United Kingdom
12310,Stacy Munoz,Female,2021-10-12,Gloucestershire,United Kingdom
12311,Stanley Weber,Male,2021-09-17,London,United Kingdom
12312,Jake Zhao,Male,2021-10-28,Paris,France
12313,Jaime Chande,Male,2022-01-15,Paris,France
12314,Jill Suarez,Female,2020-08-16,Grevenbroich,Germany
12315,Ann Rodriguez,Female,2020-06-26,London,United Kingdom
12316,Alejandro Luo,Male,2020-05-30,London,United Kingdom
12317,Carl She,Male,2020-06-25,Oxford,United Kingdom
12318,Kristina Schmidt,Female,2020-06-11,Warrington,United Kingdom
12319,Shannon Ye,Female,2021-04-10,Eilenburg,Germany
12320,Cheryl Alvarez,Female,2021-08-17,Bracknell,United Kingdom
12321,Rosa Hu,Female,2019-06-02,Les Ulis,France
12322,Kari Mehta,Female,2021-12-22,Les Ulis,France
12323,Lawrence Alonso,Male,2019-06-24,Suresnes,France
12324,Dale Lal,Male,2021-10-31,Hamburg,Germany
12325,Gloria Martin,Female,2021-08-05,London,United Kingdom
12326,Glenn Zhou,Male,2021-09-29,York,United Kingdom
12327,Edwin Liang,Male,2021-02-05,Braunschweig,Germany
12328,Eugene Zhao,Male,2020-06-04,London,United Kingdom
12329,Bonnie Shan,Female,2021-05-22,York,United Kingdom
12330,Preston Raman,Male,2020-08-20,Essen,Germany
12331,Meagan Chandra,Female,2021-03-05,Croix,France
12332,Andres Nara,Male,2019-06-13,Paris,France
12333,Terrance Rodriguez,Male,2019-06-18,Villeneuve-d'Ascq,France
12334,Roy Jimenez,Male,2021-06-13,London,United Kingdom
12335,Francisco Ashe,Male,2020-06-11,Runcorn,United Kingdom
12336,Wyatt Price,Male,2021-02-23,Newcastle upon Tyne,United Kingdom
12337,Dustin Goldstein,Male,2019-12-05,Lavender Bay,Australia
12338,Monica Vance,Female,2019-12-24,South Melbourne,Australia
12339,Clayton Jai,Male,2020-01-13,Findon,Australia
12340,Stacy Diaz,Female,2020-01-23,Caloundra,Australia
12341,Katie Kumar,Female,2020-01-04,Lane Cove,Australia
12342,Morgan Young,Female,2020-01-10,Sydney,Australia
12343,Gloria Ruiz,Female,2020-01-17,Milsons Point,Australia
12344,Dominique Perez,Female,2021-03-14,Darlinghurst,Australia
12345,Alison Raje,Female,2021-03-31,Townsville,Australia
12346,Wesley Gao,Male,2020-01-04,Silverwater,Australia
12347,Summer Madan,Female,2020-01-13,Warrnambool,Australia
12348,Jimmy Vazquez,Male,2020-01-28,Lavender Bay,Australia
12349,Lacey Yuan,Female,2019-12-29,Silverwater,Australia
12350,Logan Hernandez,Male,2020-01-06,Geelong,Australia
12351,Cara Zhang,Female,2021-06-23,Sunbury,Australia
12352,Ramon Zhang,Male,2021-09-28,North Sydney,Australia
12353,Joe Ramos,Male,2020-01-25,Hawthorne,Australia
12354,Lance Ortega,Male,2020-01-03,Geelong,Australia
12355,Monique Ortega,Female,2019-12-29,Wollongong,Australia
12356,Julia Wood,Female,2020-01-09,Port Macquarie,Australia
12357,Susan Lu,Female,2021-10-29,Findon,Australia
12358,Lacey Raje,Female,2020-01-28,Milsons Point,Australia
12359,Veronica Raman,Female,2021-09-11,Milsons Point,Australia
12360,Mario Goel,Male,2020-01-16,North Sydney,Australia
12361,Dana Diaz,Female,2021-09-18,East Brisbane,Australia
12362,Thomas Harrison,Male,2019-12-04,Lemon Grove,United States
12363,Kayla Thompson,Female,2021-03-29,Langford,Canada
12364,Erin Rogers,Female,2019-12-26,Port Orchard,United States
12365,Alex Evans,Male,2021-04-01,Bremerton,United States
12366,Stephanie Cox,Female,2021-04-11,Ballard,United States
12367,Trinity Townsend,Female,2021-02-10,Leeds,United Kingdom
12368,Rodney Rubio,Male,2021-11-27,Metz,France
12369,Terrence Lal,Male,2021-09-25,Melton,Australia
12370,Preston Perez,Male,2021-02-10,Silverwater,Australia
12371,Stefanie Subram,Female,2021-07-01,Rhodes,Australia
12372,Darren Prasad,Male,2021-03-22,East Brisbane,Australia
12373,Isaac Gray,Male,2019-06-27,Versailles,France
12374,Marie Kapoor,Female,2021-02-07,Croix,France
12375,Jarrod Raman,Male,2022-01-11,Cergy,France
12376,Holly Perez,Female,2021-05-10,London,United Kingdom
12377,Christopher Miller,Male,2021-06-24,Bottrop,Germany
12378,Brianna Sanchez,Female,2020-08-07,Ingolstadt,Germany
12379,Bridget Chande,Female,2021-04-21,Hamburg,Germany
12380,Omar Yuan,Male,2020-06-04,Billericay,United Kingdom
12381,Johnny Lal,Male,2020-06-19,London,United Kingdom
12382,Tamara Chen,Female,2020-06-28,London,United Kingdom
12383,Albert Gomez,Male,2019-05-31,Paris,France
12384,Jacquelyn Gutierrez,Female,2020-08-16,Kiel,Germany
12385,Tara Raji,Female,2020-06-01,Berks,United Kingdom
12386,Katherine Perry,Female,2020-08-02,Erlangen,Germany
12387,Meredith Vazquez,Female,2021-09-21,Villeneuve-d'Ascq,France
12388,Casey Kumar,Female,2020-08-12,Kiel,Germany
12389,Albert Jiménez,Male,2021-11-13,Colombes,France
12390,Denise Martinez,Female,2020-08-05,Berlin,Germany
12391,Olivia Kelly,Female,2020-06-24,Kirkby,United Kingdom
12392,Nichole Nath,Female,2021-01-28,Esher-Molesey,United Kingdom
12393,Brenda Sai,Female,2021-09-27,Saint-Denis,France
12394,Erika Serrano,Female,2020-06-16,Liverpool,United Kingdom
12395,Kyle Carter,Male,2019-06-19,Chatou,France
12396,Susan Yang,Female,2021-10-15,Hof,Germany
12397,Shaun Chapman,Male,2020-08-23,Poing,Germany
12398,Ashley Clark,Female,2019-06-17,Lille,France
12399,Henry Chapman,Male,2021-08-23,Braunschweig,Germany
12400,Andy Martin,Male,2021-08-09,Essen,Germany
12401,Kimberly Rivera,Female,2021-09-19,Hof,Germany
12402,Albert Moreno,Male,2020-06-08,London,United Kingdom
12403,Henry Young,Male,2021-11-20,Watford,United Kingdom
12404,Krystal Liang,Female,2020-07-22,York,United Kingdom
12405,Cole Sanchez,Male,2022-01-07,Newcastle upon Tyne,United Kingdom
12406,Ross Gutierrez,Male,2021-12-16,Grevenbroich,Germany
12407,Shawn Raji,Male,2021-10-26,Berlin,Germany
12408,Jon Lu,Male,2021-09-30,Saarlouis,Germany
12409,Savannah Hill,Female,2021-05-20,Santa Cruz,United States
12410,Mariah Richardson,Female,2021-04-05,Beverly Hills,United States
12411,Kevin Alexander,Male,2021-06-30,Concord,United States
12412,Mackenzie Wright,Female,2021-10-25,Downey,United States
12413,James Gonzales,Male,2021-06-20,Olympia,United States
12414,Ethan Lal,Male,2021-05-27,Oregon City,United States
12415,Brianna Richardson,Female,2021-11-22,W. Linn,United States
12416,Veronica Martinez,Female,2021-06-29,Bellflower,United States
12417,Alexis Bryant,Female,2022-01-05,Chula Vista,United States
12418,Robert Hernandez,Male,2019-12-21,Corvallis,United States
12419,Destiny Bell,Female,2021-06-10,Bremerton,United States
12420,Spencer Hayes,Male,2021-03-15,Milwaukie,United States
12421,Cameron Hughes,Male,2021-03-12,Newport Beach,United States
12422,Hailey Evans,Female,2021-10-13,Marysville,United States
12423,Sarah Thompson,Female,2019-12-19,Olympia,United States
12424,Rebecca Mitchell,Female,2021-08-25,Sedro Woolley,United States
12425,Brandon White,Male,2021-11-17,Walla Walla,United States
12426,Cody Cox,Male,2021-11-05,Lakewood,United States
12427,Kimberly Stewart,Female,2021-06-04,San Diego,United States
12428,Sean Morris,Male,2021-10-26,San Gabriel,United States
12429,Melvin Black,Male,2021-03-05,Concord,United States
12430,Kaitlyn Thompson,Female,2021-04-20,Sooke,Canada
12431,Wyatt Thomas,Male,2021-03-21,Sooke,Canada
12432,Nathan Clark,Male,2021-10-26,Glendale,United States
12433,Antonio Price,Male,2021-03-30,San Gabriel,United States
12434,Thomas Kumar,Male,2021-11-20,Tacoma,United States
12435,Christy Zhou,Female,2019-12-04,Bell Gardens,United States
12436,Albert Diaz,Male,2021-06-16,Burien,United States
12437,Jeremy Young,Male,2019-12-13,Salem,United States
12438,Bailey Rogers,Female,2019-12-09,Colma,United States
12439,Megan Bennett,Female,2021-03-25,Beaverton,United States
12440,Francisco Chandra,Male,2019-11-29,Burbank,United States
12441,Trevor Simmons,Male,2019-12-03,Berkeley,United States
12442,Allison Richardson,Female,2019-11-30,Burbank,United States
12443,Garrett James,Male,2022-01-18,Burbank,United States
12444,Mackenzie Phillips,Female,2021-03-03,Metchosin,Canada
12445,Cameron Taylor,Male,2021-08-08,Oregon City,United States
12446,Jasmine Hall,Female,2019-12-08,La Jolla,United States
12447,Carson Hayes,Male,2021-05-03,Port Hammond,Canada
12448,Hailey Cox,Female,2019-12-26,Lebanon,United States
12449,Dylan Brown,Male,2021-06-10,Port Hammond,Canada
12450,Cody Cook,Male,2019-12-24,Imperial Beach,United States
12451,Anna Simmons,Female,2021-06-20,Vancouver,Canada
12452,Sean Sanchez,Male,2019-12-21,Spokane,United States
12453,Madison Bennett,Female,2021-05-20,W. Linn,United States
12454,Samuel Griffin,Male,2021-04-08,Bremerton,United States
12455,Benjamin Lewis,Male,2021-11-17,Mill Valley,United States
12456,Thomas Chen,Male,2022-01-16,Burien,United States
12457,Misty Rai,Female,2021-04-04,Beaverton,United States
12458,Veronica Sanchez,Female,2021-09-04,Bottrop,Germany
12459,Stefanie Rodriguez,Female,2020-07-02,Milton Keynes,United Kingdom
12460,Dominique Malhotra,Female,2020-07-25,London,United Kingdom
12461,Ruth Suri,Female,2020-08-15,Hamburg,Germany
12462,Levi Suri,Male,2020-09-07,Sulzbach Taunus,Germany
12463,Todd Huang,Male,2020-07-06,Cheltenham,United Kingdom
12464,Jared Cook,Male,2019-07-23,Bobigny,France
12465,Cassandra Patel,Female,2021-03-30,Gloucestershire,United Kingdom
12466,Willie He,Male,2021-03-19,Drancy,France
12467,Jennifer Jones,Female,2021-04-21,Paris,France
12468,Wayne Nath,Male,2019-07-12,Paris,France
12469,Shane Srini,Male,2021-09-19,Paderborn,Germany
12470,Barbara He,Female,2021-11-23,Berlin,Germany
12471,Lacey Zeng,Female,2021-03-16,Bottrop,Germany
12472,Jeffery Zhang,Male,2021-08-09,Colombes,France
12473,Sergio Sai,Male,2020-07-11,York,United Kingdom
12474,Tammy Chandra,Female,2019-07-22,Cergy,France
12475,Logan Carter,Male,2020-09-03,Solingen,Germany
12476,Rodney Jimenez,Male,2021-10-09,Milton Keynes,United Kingdom
12477,Robin Gill,Female,2021-12-09,Paris,France
12478,Ruben Mehta,Male,2021-12-30,Bottrop,Germany
12479,Priscilla Tang,Female,2020-09-04,Frankfurt,Germany
12480,Meredith Alvarez,Female,2019-07-10,Lille,France
12481,Victor Diaz,Male,2021-03-08,Berlin,Germany
12482,Jerome Browning,Male,2021-12-25,Orly,France
12483,Amanda Perez,Female,2019-07-04,Roubaix,France
12484,Lori Suarez,Female,2020-09-24,Hamburg,Germany
12485,Veronica Subram,Female,2019-07-12,Colomiers,France
12486,Kristen Ye,Female,2020-07-19,West Sussex,United Kingdom
12487,Willie Zhu,Male,2020-09-14,Salzgitter,Germany
12488,Jay Garcia,Male,2021-09-20,Saint Germain en Laye,France
12489,Wayne Rai,Male,2021-03-20,Les Ulis,France
12490,Trisha He,Female,2021-03-18,Paris,France
12491,Alvin Huang,Male,2021-08-02,Oxford,United Kingdom
12492,Brittany Price,Female,2020-07-13,Stoke-on-Trent,United Kingdom
12493,Dwayne Vazquez,Male,2021-05-15,Ingolstadt,Germany
12494,Abby Sandberg,Female,2019-07-01,Versailles,France
12495,Lucas Miller,Male,2020-09-18,Frankfurt,Germany
12496,Melanie Cox,Female,2021-08-20,Gateshead,United Kingdom
12497,Ashlee Kumar,Female,2021-07-01,Saarbrücken,Germany
12498,Eduardo Diaz,Male,2021-06-29,Hamburg,Germany
12499,Heather Wang,Female,2020-09-13,München,Germany
12500,Kathleen Vazquez,Female,2020-09-01,Offenbach,Germany
12501,Cory Sai,Male,2020-09-28,Solingen,Germany
12502,Darren Sanchez,Male,2021-02-03,Oxon,United Kingdom
12503,Casey Shen,Female,2021-02-15,York,United Kingdom
12504,Arthur Gutierrez,Male,2021-04-25,Gloucestershire,United Kingdom
12505,Dalton Martin,Male,2021-03-01,Stoke-on-Trent,United Kingdom
12506,Preston Sanchez,Male,2021-02-11,West Sussex,United Kingdom
12507,Ian Bell,Male,2021-04-11,Solingen,Germany
12508,Nichole Anand,Female,2021-05-31,Bury,United Kingdom
12509,Marc Ferrier,Male,2021-02-21,Drancy,France
12510,Roberto Sanz,Male,2019-08-27,Lieusaint,France
12511,Grant Chander,Male,2021-06-28,Paris,France
12512,Carolyn Gomez,Female,2021-03-23,Berlin,Germany
12513,Austin Thompson,Male,2021-06-17,Stoke-on-Trent,United Kingdom
12514,Lacey Becker,Female,2021-02-14,Paris,France
12515,Shelby Bailey,Female,2021-07-24,Roubaix,France
12516,Shawna Chander,Female,2021-12-16,Frankfurt am Main,Germany
12517,Alexa Watson,Female,2021-10-19,Kassel,Germany
12518,Jacquelyn Dominguez,Female,2021-08-01,Solingen,Germany
12519,Casey Gutierrez,Male,2021-05-11,Peterborough,United Kingdom
12520,Seth Jackson,Male,2019-08-02,Saint Germain en Laye,France
12521,Meredith Dominguez,Female,2020-10-05,Offenbach,Germany
12522,Brandy Sanchez,Female,2019-08-24,Pantin,France
12523,Steve Wagner,Male,2019-08-28,Paris,France
12524,Kate Shan,Female,2021-06-13,Les Ulis,France
12525,Chelsea Rodriguez,Female,2021-05-25,Esher-Molesey,United Kingdom
12526,Michele Suarez,Female,2020-07-10,London,United Kingdom
12527,José Rodriguez,Male,2021-12-17,Burbank,United States
12528,Devin Wilson,Male,2021-08-28,Spokane,United States
12529,Isaiah Allen,Male,2022-01-19,Berkeley,United States
12530,Isabel Coleman,Female,2021-02-15,Shawnee,Canada
12531,Autumn Xu,Female,2021-03-18,Beaverton,United States
12532,Jose Carter,Male,2021-09-26,Metchosin,Canada
12533,Luis Washington,Male,2021-02-01,Walla Walla,United States
12534,Katie Shan,Female,2021-09-08,Saint Ouen,France
12535,Clifford Kapoor,Male,2021-09-18,Solingen,Germany
12536,Javier Dominguez,Male,2021-11-21,Solingen,Germany
12537,Terrence Luo,Male,2021-06-24,Paris,France
12538,Paula Blanco,Female,2021-05-27,Berlin,Germany
12539,Marc Dominguez,Male,2021-11-30,Orly,France
12540,Levi Sara,Male,2021-03-02,Peterborough,United Kingdom
12541,Jonathan Zhang,Male,2021-06-15,Drancy,France
12542,Preston Patel,Male,2022-01-11,Paris,France
12543,Ruben Alvarez,Male,2021-05-04,Verrieres Le Buisson,France
12544,Bruce Jordan,Male,2021-12-21,Kiel,Germany
12545,Marc Ruiz,Male,2021-07-27,Berks,United Kingdom
12546,Clarence Andersen,Male,2020-10-06,Mühlheim,Germany
12547,Bradley Nara,Male,2019-08-14,Les Ulis,France
12548,Alexandra Collins,Female,2020-10-16,Bottrop,Germany
12549,Donna Xie,Female,2019-08-18,Paris,France
12550,Austin Diaz,Male,2021-06-13,Oxford,United Kingdom
12551,Julio Ramos,Male,2021-08-09,London,United Kingdom
12552,Bruce Torres,Male,2021-10-13,Saint Ouen,France
12553,Toni Fernandez,Female,2021-05-11,Suresnes,France
12554,Barry Rodriguez,Male,2021-07-27,Cambridge,United Kingdom
